 	0-1                                                                                                                                                                                                                                                                                                         	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	%                                                                                                                                                                                                                                                                                                           	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	g/kg                                                                                                                                                                                                                                                                                                        	°C                                                                                                                                                                                                                                                                                                          	°C                                                                                                                                                                                                                                                                                                          	1/h                                                                                                                                                                                                                                                                                                         	m3                                                                                                                                                                                                                                                                                                          	0/1                                                                                                                                                                                                                                                                                                         	0                                                                                                                                                                                                                                                                                                           	
Period	Occupation_OFFICE        	Tamb                     	X_amb                    	Tamb_m24                 	Tamb_g24                 	Tset_cl_OFFICE           	Tset_ht_OFFICE           	Tair_OFFICE              	Top_OFFICE               	ATop_OFFICE              	ATair_OFFICE             	Tdp_OFFICE               	X_OFFICE                 	Arh_OFFICE               	Tsup_al_OFFICE           	Tout_al_OFFICE           	Tsurf_al_OFFICE          	Tsup_mv_OFFICE           	X_mv_OFFICE              	Tearthd_OFFICE           	Thrc_OFFICE              	ACR_tot_OFFICE           	Vol_OFFICE               	SHD_active_OFFICE        	Zero                     	
   1764.0000       1.0000      12.5500       4.9353      10.4366       9.3649      26.0000      20.0000      39.8098      40.3767      40.3767      39.8098      10.6459       7.9540      17.5072       0.0000       0.0000       0.0000       0.0000       0.0000      12.5500       0.0000       1.0000      54.0000       0.0000       0.0000
   1765.0000       1.0000      13.9625       4.8694      10.4507       9.3649      26.0000      20.0000      41.2032      41.7626      41.7626      41.2032      10.8137       8.0446      16.4410       0.0000       0.0000       0.0000       0.0000       0.0000      13.9625       0.0000       1.0000      54.0000       0.0000       0.0000
   1766.0000       1.0000      15.1375       4.9092      10.4718       9.3649      26.0000      20.0000      42.5005      43.0542      43.0542      42.5005      10.9281       8.1069      15.4735       0.0000       0.0000       0.0000       0.0000       0.0000      15.1375       0.0000       1.0000      54.0000       0.0000       0.0000
   1767.0000       1.0000      15.8375       4.8984      10.5001       9.3649      26.0000      20.0000      43.4589      43.9811      43.9811      43.4589      11.0231       8.1589      14.8112       0.0000       0.0000       0.0000       0.0000       0.0000      15.8375       0.0000       1.0000      54.0000       0.0000       0.0000
   1768.0000       1.0000      16.0875       4.7501      10.5337       9.3649      26.0000      20.0000      44.1757      44.7012      44.7012      44.1757      11.0471       8.1721      14.2934       0.0000       0.0000       0.0000       0.0000       0.0000      16.0875       0.0000       1.0000      54.0000       0.0000       0.0000
   1769.0000       1.0000      16.1000       4.5547      10.5721       9.3649      26.0000      20.0000      44.6130      45.1183      45.1183      44.6130      10.9717       8.1307      13.9042       0.0000       0.0000       0.0000       0.0000       0.0000      16.1000       0.0000       1.0000      54.0000       0.0000       0.0000
   1770.0000       1.0000      15.3875       4.3634      10.6149       9.3649      26.0000      20.0000      44.2818      44.6772      44.6772      44.2818      10.8144       8.0450      13.9987       0.0000       0.0000       0.0000       0.0000       0.0000      15.3875       0.0000       1.0000      54.0000       0.0000       0.0000
   1771.0000       0.0000      13.9250       4.2507      10.6399       9.3649      26.0000      20.0000      43.4129      43.4428       0.0000       0.0000      10.6035       7.9313       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.9250       0.0000       0.1000      54.0000       0.0000       0.0000
   1772.0000       0.0000      12.6125       4.3084      10.6383       9.3649      26.0000      20.0000      42.2530      42.2500       0.0000       0.0000      10.3779       7.8113       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      12.6125       0.0000       0.1000      54.0000       0.0000       0.0000
   1773.0000       0.0000      11.9125       4.3957      10.6328       9.3649      26.0000      20.0000      41.1158      41.1210       0.0000       0.0000      10.1622       7.6981       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      11.9125       0.0000       0.1000      54.0000       0.0000       0.0000
   1774.0000       0.0000      10.9500       4.3567      10.6233       9.3649      26.0000      20.0000      40.0895      40.1028       0.0000       0.0000       9.9519       7.5892       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.9500       0.0000       0.1000      54.0000       0.0000       0.0000
   1775.0000       0.0000      10.6000       4.4249      10.6132       9.3649      26.0000      20.0000      39.1867      39.2077       0.0000       0.0000       9.7474       7.4846       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.6000       0.0000       0.1000      54.0000       0.0000       0.0000
   1776.0000       0.0000       9.2000       4.2149      10.5926       9.4324      26.0000      20.0000      38.3447      38.3694       0.0000       0.0000       9.5422       7.3810       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.2000       0.0000       0.1000      54.0000       0.0000       0.0000
   1777.0000       0.0000       7.8000       4.2337      10.5430       9.6349      26.0000      20.0000      37.5515      37.5839       0.0000       0.0000       9.3331       7.2767       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.8000       0.0000       0.1000      54.0000       0.0000       0.0000
   1778.0000       0.0000       7.4750       4.4550      10.5017       9.6349      26.0000      20.0000      36.8521      36.8915       0.0000       0.0000       9.1384       7.1808       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       7.4750       0.0000       0.1000      54.0000       0.0000       0.0000
   1779.0000       0.0000       6.5625       4.3565      10.4794       9.6349      26.0000      20.0000      36.2040      36.2456       0.0000       0.0000       8.9524       7.0903       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.5625       0.0000       0.1000      54.0000       0.0000       0.0000
   1780.0000       0.0000       5.5000       4.3199      10.4349       9.6349      26.0000      20.0000      35.5872      35.6342       0.0000       0.0000       8.7640       6.9997       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.5000       0.0000       0.1000      54.0000       0.0000       0.0000
   1781.0000       0.0000       5.4875       4.4009      10.3983       9.6349      26.0000      20.0000      35.0471      35.0994       0.0000       0.0000       8.5824       6.9133       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.4875       0.0000       0.1000      54.0000       0.0000       0.0000
   1782.0000       0.0000       5.0250       4.2876      10.3816       9.6349      26.0000      20.0000      34.5495      34.6032       0.0000       0.0000       8.4036       6.8292       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.0250       0.0000       0.1000      54.0000       0.0000       0.0000
   1783.0000       0.0000       4.7125       4.3142      10.3708       9.6349      26.0000      20.0000      34.1108      34.1783       0.0000       0.0000       8.2245       6.7459       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.7125       0.0000       0.1000      54.0000       0.0000       0.0000
   1784.0000       0.0000       5.3250       4.4832      10.3783       9.6349      26.0000      20.0000      34.4381      34.6355       0.0000       0.0000       8.0563       6.6685       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.3250       0.0000       0.1000      54.0000       0.0000       0.0000
   1785.0000       1.0000       7.4500       4.8324      10.4091       9.6349      26.0000      20.0000      35.3329      35.8823      35.8823      35.3329       8.4698       6.8613      19.2851       0.0000       0.0000       0.0000       0.0000       0.0000       7.4500       0.0000       1.0000      54.0000       0.0000       0.0000
   1786.0000       1.0000       9.9875       5.0732      10.4428       9.6349      26.0000      20.0000      37.0311      37.6388      37.6388      37.0311       9.3512       7.2864      18.6485       0.0000       0.0000       0.0000       0.0000       0.0000       9.9875       0.0000       1.0000      54.0000       0.0000       0.0000
   1787.0000       1.0000      11.8500       4.9144      10.4676       9.6349      26.0000      20.0000      38.9789      39.5889      39.5889      38.9789       9.9710       7.5992      17.4976       0.0000       0.0000       0.0000       0.0000       0.0000      11.8500       0.0000       1.0000      54.0000       0.0000       0.0000
   1788.0000       1.0000      13.2375       4.6543      10.4950       9.6349      26.0000      20.0000      40.8945      41.5140      41.5140      40.8945      10.2725       7.7558      16.1207       0.0000       0.0000       0.0000       0.0000       0.0000      13.2375       0.0000       1.0000      54.0000       0.0000       0.0000
   1789.0000       1.0000      14.1250       4.5082      10.5119       9.6349      26.0000      20.0000      42.6598      43.2907      43.2907      42.6598      10.3760       7.8102      14.7919       0.0000       0.0000       0.0000       0.0000       0.0000      14.1250       0.0000       1.0000      54.0000       0.0000       0.0000
   1790.0000       1.0000      14.5375       4.4126      10.4980       9.6349      26.0000      20.0000      44.1495      44.7900      44.7900      44.1495      10.3853       7.8151      13.6967       0.0000       0.0000       0.0000       0.0000       0.0000      14.5375       0.0000       1.0000      54.0000       0.0000       0.0000
   1791.0000       1.0000      15.0125       4.4448      10.4661       9.6349      26.0000      20.0000      45.3042      45.9349      45.9349      45.3042      10.3793       7.8120      12.8996       0.0000       0.0000       0.0000       0.0000       0.0000      15.0125       0.0000       1.0000      54.0000       0.0000       0.0000
   1792.0000       1.0000      15.0125       4.4316      10.4253       9.6349      26.0000      20.0000      46.0219      46.6352      46.6352      46.0219      10.3825       7.8137      12.4365       0.0000       0.0000       0.0000       0.0000       0.0000      15.0125       0.0000       1.0000      54.0000       0.0000       0.0000
   1793.0000       1.0000      14.8875       4.4090      10.3767       9.6349      26.0000      20.0000      46.2178      46.7820      46.7820      46.2178      10.3764       7.8104      12.3077       0.0000       0.0000       0.0000       0.0000       0.0000      14.8875       0.0000       1.0000      54.0000       0.0000       0.0000
   1794.0000       1.0000      14.1000       4.2885      10.3229       9.6349      26.0000      20.0000      45.5179      45.9788      45.9788      45.5179      10.3304       7.7862      12.7195       0.0000       0.0000       0.0000       0.0000       0.0000      14.1000       0.0000       1.0000      54.0000       0.0000       0.0000
   1795.0000       0.0000      13.1375       4.2140      10.2820       9.6349      26.0000      20.0000      44.6269      44.6682       0.0000       0.0000      10.1780       7.7063       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      13.1375       0.0000       0.1000      54.0000       0.0000       0.0000
   1796.0000       0.0000      11.8625       4.1321      10.2520       9.6349      26.0000      20.0000      43.3648      43.3570       0.0000       0.0000       9.9541       7.5903       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      11.8625       0.0000       0.1000      54.0000       0.0000       0.0000
   1797.0000       0.0000      10.9875       4.1940      10.2145       9.6349      26.0000      20.0000      42.1064      42.1091       0.0000       0.0000       9.7338       7.4777       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.9875       0.0000       0.1000      54.0000       0.0000       0.0000
   1798.0000       0.0000      10.5750       4.2683      10.1916       9.6349      26.0000      20.0000      41.0025      41.0144       0.0000       0.0000       9.5233       7.3715       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.5750       0.0000       0.1000      54.0000       0.0000       0.0000
   1799.0000       0.0000       9.5375       4.2018      10.1586       9.6349      26.0000      20.0000      40.0004      40.0187       0.0000       0.0000       9.3171       7.2688       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.5375       0.0000       0.1000      54.0000       0.0000       0.0000
   1800.0000       0.0000       8.7875       4.2224      10.1257       9.6676      26.0000      20.0000      39.0938      39.1209       0.0000       0.0000       9.1128       7.1683       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.7875       0.0000       0.1000      54.0000       0.0000       0.0000
   1801.0000       0.0000       9.0125       4.2699      10.1534       9.7659      26.0000      20.0000      38.3153      38.3491       0.0000       0.0000       8.9163       7.0729       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.0125       0.0000       0.1000      54.0000       0.0000       0.0000
   1802.0000       0.0000       8.4250       4.0938      10.1989       9.7659      26.0000      20.0000      37.6050      37.6419       0.0000       0.0000       8.7189       6.9782       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.4250       0.0000       0.1000      54.0000       0.0000       0.0000
   1803.0000       0.0000       8.4625       4.1043      10.2587       9.7659      26.0000      20.0000      36.9777      37.0212       0.0000       0.0000       8.5187       6.8832       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.4625       0.0000       0.1000      54.0000       0.0000       0.0000
   1804.0000       0.0000       8.9000       4.2285      10.3795       9.7659      26.0000      20.0000      36.4429      36.4897       0.0000       0.0000       8.3287       6.7943       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.9000       0.0000       0.1000      54.0000       0.0000       0.0000
   1805.0000       0.0000       8.8375       4.2193      10.5218       9.7659      26.0000      20.0000      35.9616      36.0101       0.0000       0.0000       8.1469       6.7101       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.8375       0.0000       0.1000      54.0000       0.0000       0.0000
   1806.0000       0.0000       8.8750       4.2921      10.6731       9.7659      26.0000      20.0000      35.5321      35.5836       0.0000       0.0000       7.9708       6.6295       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.8750       0.0000       0.1000      54.0000       0.0000       0.0000
   1807.0000       0.0000       8.8500       4.3467      10.8425       9.7659      26.0000      20.0000      35.1729      35.2396       0.0000       0.0000       7.8037       6.5538       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.8500       0.0000       0.1000      54.0000       0.0000       0.0000
   1808.0000       0.0000       9.1125       4.4341      11.0093       9.7659      26.0000      20.0000      35.6211      35.8220       0.0000       0.0000       7.6452       6.4828       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.1125       0.0000       0.1000      54.0000       0.0000       0.0000
   1809.0000       0.0000       9.5000       4.5243      11.1253       9.7659      26.0000      20.0000      37.0529      37.2651       0.0000       0.0000       7.4979       6.4174       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.5000       0.0000       0.1000      54.0000       0.0000       0.0000
   1810.0000       0.0000       9.8500       4.4529      11.1536       9.7659      26.0000      20.0000      38.2920      38.4794       0.0000       0.0000       7.3548       6.3544       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.8500       0.0000       0.1000      54.0000       0.0000       0.0000
   1811.0000       0.0000       9.8875       4.3789      11.0991       9.7659      26.0000      20.0000      39.4994      39.7044       0.0000       0.0000       7.2088       6.2907       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.8875       0.0000       0.1000      54.0000       0.0000       0.0000
   1812.0000       0.0000       9.8250       4.3510      10.9779       9.7659      26.0000      20.0000      40.6450      40.8408       0.0000       0.0000       7.0624       6.2275       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.8250       0.0000       0.1000      54.0000       0.0000       0.0000
   1813.0000       0.0000       9.9375       4.3843      10.8129       9.7659      26.0000      20.0000      41.4533      41.6085       0.0000       0.0000       6.9196       6.1663       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.9375       0.0000       0.1000      54.0000       0.0000       0.0000
   1814.0000       0.0000      10.2375       4.4836      10.6354       9.7659      26.0000      20.0000      42.3862      42.5829       0.0000       0.0000       6.7857       6.1095       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.2375       0.0000       0.1000      54.0000       0.0000       0.0000
   1815.0000       0.0000      10.2000       4.5497      10.4430       9.7659      26.0000      20.0000      42.9907      43.1324       0.0000       0.0000       6.6617       6.0573       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.2000       0.0000       0.1000      54.0000       0.0000       0.0000
   1816.0000       0.0000      10.1250       4.6618      10.2392       9.7659      26.0000      20.0000      43.5148      43.6721       0.0000       0.0000       6.5477       6.0096       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.1250       0.0000       0.1000      54.0000       0.0000       0.0000
   1817.0000       0.0000      10.1500       4.7662      10.0385       9.7659      26.0000      20.0000      44.1015      44.2616       0.0000       0.0000       6.4456       5.9672       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.1500       0.0000       0.1000      54.0000       0.0000       0.0000
   1818.0000       0.0000       9.9000       4.8383       9.8543       9.7659      26.0000      20.0000      43.9495      43.9690       0.0000       0.0000       6.3530       5.9290       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.9000       0.0000       0.1000      54.0000       0.0000       0.0000
   1819.0000       0.0000       9.6000       4.9461       9.6957       9.7659      26.0000      20.0000      42.6499      42.6349       0.0000       0.0000       6.2702       5.8951       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.6000       0.0000       0.1000      54.0000       0.0000       0.0000
   1820.0000       0.0000       9.3500       5.0006       9.5744       9.7659      26.0000      20.0000      41.4404      41.4558       0.0000       0.0000       6.1965       5.8650       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3500       0.0000       0.1000      54.0000       0.0000       0.0000
   1821.0000       0.0000       9.3750       5.0275       9.4948       9.7659      26.0000      20.0000      40.4055      40.4252       0.0000       0.0000       6.1281       5.8372       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3750       0.0000       0.1000      54.0000       0.0000       0.0000
   1822.0000       0.0000       9.3125       5.0153       9.4364       9.7659      26.0000      20.0000      39.4952      39.5217       0.0000       0.0000       6.0619       5.8104       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3125       0.0000       0.1000      54.0000       0.0000       0.0000
   1823.0000       0.0000       9.3000       5.0659       9.4091       9.7659      26.0000      20.0000      38.6957      38.7282       0.0000       0.0000       5.9992       5.7851       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3000       0.0000       0.1000      54.0000       0.0000       0.0000
   1824.0000       0.0000       9.3000       5.0659       9.4217       9.7840      26.0000      20.0000      37.9923      38.0298       0.0000       0.0000       5.9409       5.7617       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3000       0.0000       0.1000      54.0000       0.0000       0.0000
   1825.0000       0.0000       9.3000       5.0019       9.4372       9.8385      26.0000      20.0000      37.3714      37.4131       0.0000       0.0000       5.8815       5.7379       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3000       0.0000       0.1000      54.0000       0.0000       0.0000
   1826.0000       0.0000       9.3000       4.9289       9.4637       9.8385      26.0000      20.0000      36.8217      36.8670       0.0000       0.0000       5.8179       5.7126       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3000       0.0000       0.1000      54.0000       0.0000       0.0000
   1827.0000       0.0000       9.3125       4.8691       9.5018       9.8385      26.0000      20.0000      36.3335      36.3820       0.0000       0.0000       5.7503       5.6858       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3125       0.0000       0.1000      54.0000       0.0000       0.0000
   1828.0000       0.0000       9.4000       4.8705       9.5274       9.8385      26.0000      20.0000      35.9018      35.9530       0.0000       0.0000       5.6828       5.6591       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.4000       0.0000       0.1000      54.0000       0.0000       0.0000
   1829.0000       0.0000       9.4625       4.7620       9.5512       9.8385      26.0000      20.0000      35.5181      35.5712       0.0000       0.0000       5.6133       5.6318       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.4625       0.0000       0.1000      54.0000       0.0000       0.0000
   1830.0000       0.0000       9.3250       4.5625       9.5730       9.8385      26.0000      20.0000      35.1669      35.2216       0.0000       0.0000       5.5324       5.6001       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3250       0.0000       0.1000      54.0000       0.0000       0.0000
   1831.0000       0.0000       9.3375       4.3742       9.5922       9.8385      26.0000      20.0000      34.8824      34.9540       0.0000       0.0000       5.4363       5.5627       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3375       0.0000       0.1000      54.0000       0.0000       0.0000
   1832.0000       0.0000       9.6125       4.3634       9.6130       9.8385      26.0000      20.0000      35.4519      35.6603       0.0000       0.0000       5.3343       5.5232       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.6125       0.0000       0.1000      54.0000       0.0000       0.0000
   1833.0000       0.0000       9.9375       4.3937       9.6330       9.8385      26.0000      20.0000      36.8995      37.1012       0.0000       0.0000       5.2368       5.4857       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.9375       0.0000       0.1000      54.0000       0.0000       0.0000
   1834.0000       0.0000       9.9375       4.3938       9.6418       9.8385      26.0000      20.0000      38.1178      38.3093       0.0000       0.0000       5.1428       5.4498       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.9375       0.0000       0.1000      54.0000       0.0000       0.0000
   1835.0000       0.0000      10.0875       4.5058       9.6473       9.8385      26.0000      20.0000      39.1005      39.2696       0.0000       0.0000       5.0561       5.4169       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.0875       0.0000       0.1000      54.0000       0.0000       0.0000
   1836.0000       0.0000      10.2875       4.6255       9.6616       9.8385      26.0000      20.0000      40.2469      40.4572       0.0000       0.0000       4.9822       5.3889       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.2875       0.0000       0.1000      54.0000       0.0000       0.0000
   1837.0000       0.0000      10.9000       4.7485       9.6949       9.8385      26.0000      20.0000      41.5615      41.7827       0.0000       0.0000       4.9220       5.3663       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.9000       0.0000       0.1000      54.0000       0.0000       0.0000
   1838.0000       0.0000      10.9000       4.6570       9.7295       9.8385      26.0000      20.0000      42.6777      42.8654       0.0000       0.0000       4.8643       5.3446       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.9000       0.0000       0.1000      54.0000       0.0000       0.0000
   1839.0000       0.0000      10.1875       4.7188       9.7401       9.8385      26.0000      20.0000      43.3000      43.4388       0.0000       0.0000       4.8053       5.3226       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000      10.1875       0.0000       0.1000      54.0000       0.0000       0.0000
   1840.0000       0.0000       9.3750       4.9345       9.7199       9.8385      26.0000      20.0000      43.8034      43.9613       0.0000       0.0000       4.7611       5.3061       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.3750       0.0000       0.1000      54.0000       0.0000       0.0000
   1841.0000       0.0000       9.0000       5.1691       9.6770       9.8385      26.0000      20.0000      44.3118      44.4587       0.0000       0.0000       4.7392       5.2980       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       9.0000       0.0000       0.1000      54.0000       0.0000       0.0000
   1842.0000       0.0000       8.7625       5.2892       9.6279       9.8385      26.0000      20.0000      44.0361      44.0596       0.0000       0.0000       4.7337       5.2960       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.7625       0.0000       0.1000      54.0000       0.0000       0.0000
   1843.0000       0.0000       8.4750       5.2479       9.5855       9.8385      26.0000      20.0000      42.7045      42.6884       0.0000       0.0000       4.7347       5.2963       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       8.4750       0.0000       0.1000      54.0000       0.0000       0.0000
   1844.0000       0.0000       6.0750       4.6230       9.4840       9.8385      26.0000      20.0000      41.3566      41.3677       0.0000       0.0000       4.7028       5.2845       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       6.0750       0.0000       0.1000      54.0000       0.0000       0.0000
   1845.0000       0.0000       5.5375       4.4304       9.3278       9.8385      26.0000      20.0000      40.1877      40.2097       0.0000       0.0000       4.6340       5.2591       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.5375       0.0000       0.1000      54.0000       0.0000       0.0000
   1846.0000       0.0000       5.5875       4.1276       9.1704       9.8385      26.0000      20.0000      39.1750      39.2047       0.0000       0.0000       4.5470       5.2271       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.5875       0.0000       0.1000      54.0000       0.0000       0.0000
   1847.0000       0.0000       5.5750       3.9266       9.0158       9.8385      26.0000      20.0000      38.2851      38.3209       0.0000       0.0000       4.4388       5.1875       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.5750       0.0000       0.1000      54.0000       0.0000       0.0000
   1848.0000       0.0000       5.3250       3.7132       8.8554       9.7979      26.0000      20.0000      37.4927      37.5332       0.0000       0.0000       4.3152       5.1427       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       5.3250       0.0000       0.1000      54.0000       0.0000       0.0000
   1849.0000       0.0000       4.7250       3.5334       8.6735       9.6761      26.0000      20.0000      36.7684      36.8139       0.0000       0.0000       4.1759       5.0926       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.7250       0.0000       0.1000      54.0000       0.0000       0.0000
   1850.0000       0.0000       4.7000       3.5137       8.4819       9.6761      26.0000      20.0000      36.1310      36.1818       0.0000       0.0000       4.0307       5.0408       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.7000       0.0000       0.1000      54.0000       0.0000       0.0000
   1851.0000       0.0000       4.2875       3.5933       8.2795       9.6761      26.0000      20.0000      35.5496      35.6033       0.0000       0.0000       3.8917       4.9917       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.2875       0.0000       0.1000      54.0000       0.0000       0.0000
   1852.0000       0.0000       4.2000       3.7955       8.0659       9.6761      26.0000      20.0000      35.0309      35.0885       0.0000       0.0000       3.7710       4.9494       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.2000       0.0000       0.1000      54.0000       0.0000       0.0000
   1853.0000       0.0000       3.6750       3.7374       7.8338       9.6761      26.0000      20.0000      34.5473      34.6068       0.0000       0.0000       3.6602       4.9109       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.6750       0.0000       0.1000      54.0000       0.0000       0.0000
   1854.0000       0.0000       3.5750       3.7723       7.5915       9.6761      26.0000      20.0000      34.1098      34.1734       0.0000       0.0000       3.5500       4.8729       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.5750       0.0000       0.1000      54.0000       0.0000       0.0000
   1855.0000       0.0000       3.9750       3.7544       7.3621       9.6761      26.0000      20.0000      33.7692      33.8515       0.0000       0.0000       3.4447       4.8368       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       3.9750       0.0000       0.1000      54.0000       0.0000       0.0000
   1856.0000       0.0000       4.3250       3.6806       7.1413       9.6761      26.0000      20.0000      34.1704      34.3727       0.0000       0.0000       3.3361       4.7998       0.0000       0.0000       0.0000       0.0000       0.0000       0.0000       4.3250       0.0000       0.1000      54.0000       0.0000       0.0000
   1857.0000       1.0000       4.7875       3.8025       6.9238       9.6761      26.0000      20.0000      34.9202      35.5148      35.5148      34.9202       4.2937       5.1381      14.8140       0.0000       0.0000       0.0000       0.0000       0.0000       4.7875       0.0000       1.0000      54.0000       0.0000       0.0000
   1858.0000       1.0000       4.7750       3.7725       6.7142       9.6761      26.0000      20.0000      36.2028      36.9093      36.9093      36.2028       5.8311       5.7193      15.3507       0.0000       0.0000       0.0000       0.0000       0.0000       4.7750       0.0000       1.0000      54.0000       0.0000       0.0000
   1859.0000       1.0000       2.7500       3.5393       6.4412       9.6761      26.0000      20.0000      36.9182      37.6284      37.6284      36.9182       6.7204       6.0823      15.6932       0.0000       0.0000       0.0000       0.0000       0.0000       2.7500       0.0000       1.0000      54.0000       0.0000       0.0000
   1860.0000       1.0000       3.4625       3.9989       6.1444       9.6761      26.0000      20.0000      38.2460      39.0989      39.0989      38.2460       7.4206       6.3839      15.3181       0.0000       0.0000       0.0000       0.0000       0.0000       3.4625       0.0000       1.0000      54.0000       0.0000       0.0000
   1861.0000       1.0000       3.9375       4.0278       5.8576       9.6761      26.0000      20.0000      40.1493      41.0864      41.0864      40.1493       8.0712       6.6756      14.4594       0.0000       0.0000       0.0000       0.0000       0.0000       3.9375       0.0000       1.0000      54.0000       0.0000       0.0000
   1862.0000       1.0000       4.3500       4.1212       5.5771       9.6761      26.0000      20.0000      41.0647      41.8504      41.8504      41.0647       8.5479       6.8972      14.2245       0.0000       0.0000       0.0000       0.0000       0.0000       4.3500       0.0000       1.0000      54.0000       0.0000       0.0000
